MedInc,HouseAge,AveRooms,target
2.1199,34.0,3.2557840616966582,1.604
1.6221,41.0,3.8256070640176603,1.042
1.4792,37.0,4.414965986394558,0.975
3.6667,40.0,4.299003322259137,2.188
5.3135,36.0,6.212410501193317,2.166
7.5,8.0,6.564885496183206,2.562
4.4375,36.0,5.527331189710611,1.935
3.7049,34.0,5.366355140186916,2.275
2.9414,20.0,4.6776470588235295,1.622
2.3571,23.0,6.489499192245558,0.62
2.11,25.0,3.3580980683506687,2.233
4.1523,34.0,4.6415094339622645,2.52
6.0,34.0,6.566298342541437,3.671
3.8424,21.0,5.851282051282051,1.557
1.4418,24.0,4.17831541218638,1.035
2.075,40.0,4.02,1.511
3.0965,16.0,3.324771689497717,3.2
2.0538,34.0,4.233986928104575,1.258
5.7797,5.0,5.654320987654321,3.092
1.7031,20.0,4.895985401459854,0.646
3.625,52.0,2.2222222222222223,0.8
2.5363,25.0,4.632016632016632,1.246
7.5177,5.0,6.80040733197556,3.3
6.3002,24.0,6.252252252252252,2.829
7.2472,30.0,7.637931034482759,4.419
4.1607,52.0,4.683363148479428,3.5
3.0234,31.0,5.464203233256351,0.65
5.8371,35.0,5.482758620689655,5.00001
5.5138,7.0,6.9498644986449865,1.711
2.5181,12.0,5.283815480844409,1.055
1.4178,42.0,3.0417582417582416,1.455
5.6345,35.0,5.47008547008547,2.282
3.5227,8.0,6.779245283018868,0.931
2.4322,12.0,5.105125977410947,1.121
1.6486,26.0,4.337962962962963,0.552
4.0174,28.0,5.028056112224449,2.739
3.9408,49.0,4.444794952681388,1.706
2.1935,31.0,4.794029850746269,0.727
5.4032,7.0,5.948654037886341,3.185
2.8304,33.0,3.611438183347351,1.437
2.8603,52.0,5.169082125603865,1.89
2.108,52.0,5.24468085106383,0.838
5.2415,12.0,5.1610337972166995,2.865
4.0071,15.0,4.532258064516129,1.355
5.7373,12.0,5.6594827586206895,2.083
2.5625,15.0,5.341463414634147,1.461
5.5164,40.0,6.228739002932551,3.691
7.7499,11.0,7.949675324675325,3.348
1.7411,35.0,5.369158878504673,0.967
1.9562,18.0,3.409090909090909,1.925
3.2312,38.0,4.5762081784386615,2.119
2.4219,24.0,3.7145969498910674,1.375
1.5057,42.0,4.314655172413793,0.863
2.9735,34.0,4.301369863013699,2.2
3.7969,29.0,6.329545454545454,1.694
2.5365,10.0,4.873517786561265,1.395
2.1591,23.0,4.346938775510204,0.678
1.8661,38.0,3.477401129943503,1.066
4.1861,52.0,4.1735537190082646,3.632
4.2917,38.0,5.191747572815534,1.689
1.75,50.0,4.096385542168675,0.675
2.3886,16.0,5.254716981132075,0.894
3.7261,7.0,5.717532467532467,0.839
5.0258,32.0,5.44935064935065,2.554
2.9244,32.0,5.332819722650231,0.846
3.2386,43.0,3.942622950819672,1.85
5.8792,17.0,5.51031894934334,2.555
1.7636,52.0,5.175637393767706,0.551
3.6932,18.0,3.7404214559386975,1.668
1.9375,40.0,4.766891891891892,0.677
5.0,41.0,6.790123456790123,2.489
3.1691,45.0,4.96068796068796,1.087
6.2556,25.0,7.6781115879828326,3.413
4.0781,8.0,5.300925925925926,1.243
3.9929,19.0,5.968660968660969,0.883
4.0972,32.0,4.716981132075472,0.992
3.5536,52.0,4.116959064327485,4.0
3.1193,21.0,20.033333333333335,1.533
6.0434,27.0,7.1606280193236715,2.148
3.6579,48.0,4.557726465364121,3.186
3.6591,52.0,4.9319066147859925,2.992
2.9643,38.0,4.331730769230769,1.474
2.066,9.0,4.291390728476821,1.272
4.25,33.0,5.751968503937008,1.322
5.5636,38.0,6.291176470588235,2.688
3.6875,15.0,4.170786516853933,2.096
3.0357,23.0,4.470219435736677,1.515
7.5925,39.0,7.150462962962963,4.667
5.9629,39.0,5.948529411764706,3.527
2.3304,26.0,1.8247191011235955,5.00001
2.5842,18.0,3.6778975741239894,2.308
2.5966,32.0,3.6710526315789473,1.709
2.5385,33.0,3.0518672199170123,1.609
4.1471,37.0,5.435582822085889,1.778
4.0798,25.0,5.245136186770428,1.792
2.7736,20.0,7.544692737430168,1.078
5.1423,36.0,4.845323741007194,1.831
3.1167,20.0,4.52720207253886,2.583
3.7738,18.0,7.545253863134658,2.794
1.6776,32.0,3.8217391304347825,1.148
1.9853,47.0,3.9927797833935017,1.011
1.7054,39.0,3.9008264462809916,0.588
2.5437,43.0,4.6626139817629175,0.945
4.3333,29.0,6.023255813953488,1.708
4.6125,41.0,6.022471910112359,3.617
5.4223,52.0,7.112612612612613,3.256
1.9912,16.0,5.758842443729904,0.986
1.7694,28.0,4.594444444444444,0.739
3.4679,18.0,3.8483935742971886,2.197
3.6875,28.0,4.65566037735849,3.539
1.8333,47.0,3.832369942196532,1.511
5.195,23.0,6.182389937106918,1.61
2.0848,38.0,3.4036281179138324,1.352
3.4643,36.0,4.970149253731344,1.75
3.5789,28.0,5.278438030560272,1.203
1.875,33.0,141.9090909090909,5.00001
3.0192,19.0,4.9178885630498534,1.423
1.9797,22.0,2.8020050125313283,1.438
3.05,33.0,6.868596881959911,0.978
1.3894,16.0,2.508298755186722,1.563
3.4464,5.0,6.360097323600973,1.229
5.7817,26.0,7.1002178649237475,2.676
7.0897,52.0,6.876237623762377,4.462
2.4615,16.0,5.311475409836065,1.375
4.6087,36.0,5.790067720090294,2.246
5.1909,16.0,6.671779141104294,2.014
5.4895,13.0,7.926356589147287,1.567
2.2402,25.0,5.0051085568326945,0.895
5.1416,24.0,5.944281524926686,2.314
8.7939,18.0,7.96875,5.00001
8.8693,8.0,6.307801418439716,4.504
3.4519,15.0,6.157303370786517,1.288
1.8723,46.0,5.044943820224719,0.526
9.3959,52.0,7.512096774193548,5.00001
4.084,7.0,9.65879120879121,1.945
2.455,42.0,5.223076923076923,0.824
3.875,31.0,7.1158940397351,1.839
7.4897,43.0,6.255760368663594,3.626
8.4882,27.0,6.945945945945946,2.766
4.3611,11.0,5.419753086419753,3.297
2.875,17.0,4.417040358744394,1.345
3.5294,12.0,14.113821138211382,1.607
1.8238,46.0,2.3595178719867,2.375
3.2847,35.0,6.218867924528302,0.647
2.2007,21.0,3.617610062893082,1.128
2.5025,38.0,4.708971553610503,1.019
4.1417,52.0,4.864406779661017,5.0
4.3088,34.0,5.896358543417367,1.525
6.5356,15.0,5.233333333333333,2.728
4.2841,8.0,7.060367454068241,2.567
1.9119,43.0,3.3110687022900764,0.988
3.7568,4.0,5.727411944869831,1.841
4.9803,29.0,5.33378196500673,2.086
5.0704,15.0,5.629955947136564,2.262
1.2989,25.0,2.9809322033898304,2.25
2.8214,14.0,10.529255319148936,1.114
1.4923,31.0,4.592841163310962,0.444
4.8472,19.0,7.309255079006772,5.00001
2.5863,43.0,4.624203821656051,1.122
4.1304,38.0,4.124413145539906,4.333
1.7941,22.0,4.216145833333333,1.103
3.3368,16.0,4.946428571428571,1.212
1.9787,39.0,4.398119122257054,0.978
10.586,52.0,8.508982035928144,5.00001
2.5673,48.0,3.6839622641509435,1.775
3.5234,52.0,4.5770750988142295,3.347
3.75,18.0,5.7538644470868014,2.483
6.9635,5.0,4.38563829787234,4.173
3.2368,40.0,4.268115942028985,1.369
3.9699,24.0,4.033123028391167,2.932
2.5,32.0,4.862857142857143,0.736
3.4955,15.0,3.7094474153297683,1.609
4.6375,28.0,6.281779661016949,1.782
2.7661,38.0,4.682266009852217,1.139
3.9,36.0,5.2727272727272725,1.158
3.0453,25.0,4.141382868937049,1.859
5.1878,10.0,6.7990430622009566,1.539
2.875,24.0,5.344827586206897,0.606
4.3696,7.0,6.5279307631786,1.707
3.8068,52.0,3.8260869565217392,2.75
3.9727,33.0,4.531972789115646,3.072
4.875,1.0,5.533333333333333,1.417
1.4063,42.0,3.7714285714285714,0.615
2.8344,20.0,4.8730407523510975,1.644
0.9204,43.0,4.1645569620253164,0.821
3.2583,32.0,5.226221079691516,1.814
3.9833,35.0,5.13986013986014,3.428
1.8245,22.0,4.401079136690647,0.855
2.6806,52.0,4.806282722513089,1.53
2.6392,26.0,3.8322649572649574,2.875
2.1023,12.0,4.119906868451688,1.037
5.305,5.0,5.562096195262025,3.112
6.0712,22.0,5.658008658008658,2.718
5.6762,16.0,6.833119383825418,2.713
5.5959,30.0,5.78239608801956,3.462
1.125,18.0,5.4875,0.705
4.6674,16.0,5.722154222766218,1.78
4.1488,38.0,5.438967136150235,2.353
3.0,24.0,4.626146788990826,2.514
1.875,52.0,4.5,2.125
3.1065,36.0,4.710594315245478,2.341
2.4688,21.0,5.0588235294117645,0.613
5.2328,49.0,5.660287081339713,1.742
3.5368,34.0,5.965141612200436,1.225
6.0307,35.0,5.263921113689095,5.00001
2.0702,30.0,3.277158774373259,2.833
4.8409,31.0,4.6755852842809364,2.649
5.9641,44.0,4.357142857142857,2.75
4.1458,52.0,5.9602272727272725,2.485
4.6406,34.0,5.0424528301886795,2.559
2.19,35.0,4.206806282722513,0.534
1.7075,9.0,4.937153419593345,0.604
2.4583,13.0,6.104,1.125
4.4213,11.0,7.34593572778828,1.827
2.3029,45.0,4.472602739726027,1.488
5.8788,12.0,7.780310880829015,5.00001
10.7569,52.0,7.450617283950617,5.00001
3.7092,17.0,5.141287284144427,1.905
1.0617,15.0,3.3874125874125873,0.924
5.1408,36.0,4.12303664921466,2.647
3.6453,32.0,5.278532608695652,2.017
6.6447,20.0,6.170940170940171,4.168
5.3473,41.0,6.089171974522293,3.527
5.2299,36.0,5.603535353535354,2.398
1.2091,39.0,4.282913165266106,0.979
3.0774,27.0,2.8456375838926173,2.75
4.5179,17.0,5.7727272727272725,1.125
2.6136,47.0,3.2220543806646527,1.692
15.0001,52.0,8.444954128440367,5.00001
5.7653,21.0,6.196926032660903,3.258
4.0,16.0,5.145748987854251,2.234
4.0417,34.0,6.08,1.78
2.1389,39.0,4.22680412371134,1.689
7.9835,27.0,8.187817258883248,5.00001
3.1944,40.0,4.43859649122807,1.438
2.6328,11.0,4.1294387170675835,1.607
2.5898,43.0,5.425974025974026,0.721
2.875,22.0,16.883561643835616,0.875
1.4,31.0,2.806451612903226,0.525
4.877,6.0,4.782552083333333,1.443
2.2734,47.0,6.002777777777778,0.887
4.0298,5.0,4.531128404669261,2.256
2.3848,6.0,4.689075630252101,0.816
3.4,35.0,4.17741935483871,1.396
3.017,19.0,8.096666666666666,0.976
5.7763,14.0,6.847746650426309,2.067
2.4817,33.0,3.8757225433526012,1.695
1.8636,21.0,4.856777493606138,0.679
2.2449,30.0,7.508038585209003,0.932
4.3409,39.0,5.152238805970149,1.918
3.6682,33.0,4.60932944606414,2.661
3.9543,35.0,5.134122287968442,2.144
0.8964,24.0,5.726618705035971,0.592
3.9318,7.0,5.338478500551268,1.33
2.096,34.0,2.466893039049236,1.875
8.3637,22.0,8.938028169014084,5.00001
1.869,43.0,5.966911764705882,0.56
8.603,52.0,7.673469387755102,4.596
2.6708,52.0,4.863894139886578,1.097
4.675,33.0,6.06043956043956,2.83
7.4201,17.0,8.320441988950277,2.297
5.5357,17.0,7.951841359773371,1.677
3.1771,52.0,4.8279069767441865,2.102
1.5931,18.0,3.9296536796536796,0.884
3.8897,14.0,6.097222222222222,1.757
3.6563,14.0,6.032154340836013,0.888
3.5234,31.0,4.220588235294118,2.65
3.5,24.0,5.926470588235294,1.139
3.5833,45.0,5.424418604651163,2.002
4.4286,44.0,5.013179571663921,2.549
3.1513,35.0,4.756207674943567,1.5
1.7225,50.0,3.6004098360655736,1.8
2.3704,38.0,4.08235294117647,1.661
5.2146,16.0,28.432142857142857,2.552
10.2317,52.0,7.656593406593407,5.00001
7.3151,34.0,6.204176334106728,4.922
3.6619,31.0,4.63728323699422,2.451
5.4904,15.0,6.429611650485437,2.621
5.1271,22.0,6.018867924528302,3.425
4.0801,27.0,5.126516464471404,3.978
3.5078,36.0,4.510703363914373,1.66
1.4688,40.0,4.32,0.882
4.6042,21.0,5.359523809523809,2.722
3.0119,27.0,4.973744292237443,2.182
3.7188,8.0,5.010213277260439,1.345
2.5797,17.0,3.486624203821656,1.835
3.4609,27.0,4.805039787798409,1.233
1.6352,46.0,5.432276657060519,0.531
6.5847,23.0,8.442748091603054,3.588
6.187,31.0,7.4203454894433785,3.404
5.7415,37.0,6.424581005586592,3.985
4.6452,27.0,5.048598130841121,2.362
2.4375,37.0,3.5495049504950495,1.763
3.5268,33.0,4.022964509394572,1.52
5.5902,38.0,7.010126582278481,4.17
2.0542,46.0,4.422535211267606,1.034
2.2612,36.0,2.5156418554476807,2.304
2.1078,30.0,4.759336099585062,0.547
5.0553,2.0,6.22189349112426,1.111
3.875,32.0,6.52808988764045,2.03
1.7167,24.0,5.4,0.488
3.75,23.0,5.3968804159445405,2.119
5.1993,36.0,5.219512195121951,2.46
3.5682,10.0,6.1008746355685135,2.773
2.8036,15.0,5.950282485875706,1.101
10.157,8.0,9.180451127819548,4.771
10.7751,19.0,9.02051282051282,5.00001
5.516,26.0,7.186900958466453,1.851
3.371,17.0,4.04969696969697,1.618
4.5729,22.0,4.223826714801444,3.375
2.2273,43.0,4.86697247706422,1.233
3.3162,27.0,5.238235294117647,1.136
2.6417,8.0,5.052147239263804,0.968
2.037,42.0,4.497175141242938,0.926
5.1523,36.0,5.776190476190476,3.878
6.1133,34.0,6.8734177215189876,3.493
3.2188,31.0,4.511700468018721,1.138
2.3205,29.0,4.636513157894737,0.876
2.1429,52.0,5.502923976608187,0.699
2.875,43.0,5.391304347826087,0.972
5.1668,28.0,5.701252236135957,1.874
3.5905,37.0,4.007352941176471,2.647
3.3958,25.0,6.06980056980057,1.119
4.5815,21.0,6.165909090909091,1.255
2.1782,34.0,4.535037878787879,0.584
6.7957,10.0,6.575989782886334,2.875
6.015,41.0,6.794964028776978,4.885
2.9063,52.0,6.590443686006826,1.92
4.7708,32.0,4.566115702479339,1.786
5.748,16.0,6.091358024691358,2.842
4.8906,21.0,5.356902356902357,1.791
3.65,15.0,4.679577464788732,1.893
6.8586,21.0,6.876623376623376,3.431
2.8106,26.0,4.1106719367588935,1.844
2.3347,36.0,4.4760994263862335,1.04
3.7105,22.0,4.083606557377049,2.726
6.3835,31.0,10.211764705882352,4.078
5.222,42.0,5.8474576271186445,5.00001
4.8854,17.0,6.74296205630355,1.813
3.609,50.0,4.787878787878788,1.357
8.3634,14.0,7.475778546712803,3.551
3.4659,31.0,5.144288577154309,1.63
2.7443,31.0,4.1117647058823525,0.942
2.3098,52.0,2.7037037037037037,5.00001
1.8375,21.0,5.372670807453416,0.798
5.5208,33.0,6.833723653395785,1.713
4.1875,13.0,6.296052631578948,1.612
4.0332,8.0,6.0476190476190474,1.283
4.1917,38.0,4.776699029126213,1.818
3.101,29.0,4.004744958481614,2.382
1.9464,27.0,3.9711286089238844,0.606
1.5875,15.0,4.422740524781341,0.558
2.375,32.0,3.2567567567567566,1.28
1.0481,19.0,4.181818181818182,0.485
1.2206,35.0,3.2215799614643545,1.292
2.2532,46.0,5.085011185682327,1.094
1.9044,52.0,4.478947368421053,0.649
1.6887,20.0,4.16955017301038,1.486
1.6581,48.0,4.00561797752809,1.188
2.0903,34.0,7.612359550561798,0.561
2.2708,34.0,3.53,1.596
4.2969,30.0,5.864035087719298,1.656
3.2222,24.0,3.836236933797909,3.194
3.5,9.0,5.050153531218014,1.948
4.6146,21.0,5.503168567807351,2.476
4.2136,26.0,4.69683908045977,2.883
4.7402,34.0,5.0072568940493465,2.445
2.5643,21.0,4.229224376731302,1.027
2.1108,44.0,3.8101604278074865,2.0
3.2857,21.0,3.945827232796486,2.133
3.0774,52.0,4.997983870967742,3.0
2.662,13.0,7.1078838174273855,0.924
6.8645,17.0,8.642585551330798,1.959
2.25,36.0,4.023041474654378,1.266
5.102,15.0,6.534988713318285,4.175
3.7794,39.0,4.08550185873606,1.946
3.7292,14.0,5.423931623931624,1.822
5.3245,39.0,6.508474576271187,2.5
1.6667,44.0,3.5064516129032257,1.125
1.6521,36.0,4.068476977567887,0.697
3.7857,16.0,6.377358490566038,2.27
4.9091,43.0,5.051224944320713,2.932
15.0001,32.0,8.84504132231405,5.00001
1.7038,28.0,4.598774885145483,0.783
4.4357,23.0,6.155339805825243,2.917
3.1607,20.0,6.161849710982659,1.193
4.0197,17.0,5.819338422391858,0.88
2.4464,42.0,3.7701149425287355,0.974
2.1447,26.0,3.4859504132231405,1.587
6.187,18.0,6.62621359223301,2.879
2.875,44.0,5.3933333333333335,0.827
4.65,15.0,3.425806451612903,3.857
4.0,4.0,5.268041237113402,2.281
4.3611,44.0,5.166253101736973,2.681
2.5882,33.0,4.144981412639405,2.583
2.5495,27.0,5.445026178010472,0.983
5.5718,20.0,6.458410351201478,1.852
3.5164,47.0,5.970639032815199,2.265
5.4584,3.0,6.033160621761658,2.465
3.1621,6.0,3.939516129032258,1.31
1.3269,19.0,3.987577639751553,1.661
7.8772,52.0,8.282548476454293,5.00001
3.9286,25.0,4.711640211640212,2.627
2.3,42.0,5.285266457680251,1.892
2.619,44.0,3.30142566191446,1.347
3.1776,16.0,5.89291101055807,1.726
4.6028,18.0,6.31630648330059,2.168
5.6428,43.0,4.980582524271845,3.431
2.4659,27.0,6.311320754716981,2.313
8.289,25.0,6.788679245283019,3.724
3.5221,52.0,4.834008097165992,4.433
2.2031,22.0,3.8241469816272966,1.64
3.3553,7.0,5.229213483146068,1.322
3.9187,25.0,5.07469244288225,3.149
3.775,19.0,5.537906137184115,1.68
8.1657,32.0,7.2166584035696575,5.00001
3.2875,52.0,4.052631578947368,2.75
2.7411,14.0,4.285714285714286,1.125
2.2895,10.0,4.345454545454546,0.62
2.7083,18.0,4.99,0.912
2.9386,23.0,3.815136476426799,2.605
3.4193,45.0,4.537074148296593,1.77
4.1429,33.0,4.984025559105431,1.598
3.5488,42.0,4.821576763485477,2.056
1.5,35.0,4.2306122448979595,0.936
5.6436,6.0,6.574750830564784,2.786
4.601,34.0,6.3203285420944555,1.5
8.2064,36.0,7.15695067264574,5.00001
2.175,47.0,4.373271889400922,1.147
2.5172,31.0,4.895774647887324,3.308
3.8,42.0,4.525316455696203,1.695
5.0731,9.0,5.071698113207547,1.851
2.6719,28.0,3.8841567291311754,1.612
2.0775,44.0,3.053156146179402,1.214
5.8151,52.0,6.853448275862069,5.00001
4.3527,33.0,5.29874213836478,1.67
2.0441,33.0,5.983758700696056,0.421
2.4375,29.0,6.74496644295302,1.813
3.1403,30.0,3.5417558886509637,1.53
3.6964,39.0,7.160377358490566,2.625
5.6017,29.0,4.263803680981595,4.3
0.9705,42.0,3.8,0.9
4.7663,38.0,5.566037735849057,1.916
3.6936,25.0,4.448735019973369,2.383
4.4732,16.0,6.0,1.863
3.5795,35.0,5.50763358778626,1.869
2.1058,41.0,4.481632653061224,1.243
4.4728,17.0,6.042857142857143,2.058
1.275,23.0,4.541114058355437,0.604
3.1576,45.0,3.963924963924964,3.333
3.9615,11.0,5.7525641025641026,1.946
2.4906,31.0,6.180379746835443,1.225
2.8458,52.0,4.00355871886121,3.5
4.0068,16.0,3.7360594795539033,2.495
4.3292,14.0,5.048054919908467,2.065
1.3021,52.0,3.99163179916318,1.0
3.6618,36.0,4.483660130718954,1.873
3.9375,48.0,4.643939393939394,4.5
3.6394,32.0,5.4655172413793105,0.992
4.049,19.0,6.121731289449955,1.26
5.4337,11.0,5.901162790697675,1.338
1.808,26.0,3.92512077294686,0.585
1.6444,16.0,3.217506631299735,1.034
3.7895,29.0,5.323529411764706,1.809
4.8405,17.0,6.032679738562091,3.543
7.2845,19.0,7.052631578947368,3.018
5.9632,36.0,5.8986175115207375,3.281
3.1025,28.0,4.854460093896714,1.037
4.037,37.0,5.093283582089552,1.569
3.2481,34.0,5.528225806451613,1.288
4.0909,38.0,5.882352941176471,1.083
2.83,13.0,5.977777777777778,0.43
1.6078,28.0,4.2514792899408285,1.25
2.9815,20.0,5.954285714285715,0.73
4.5714,29.0,6.055016181229774,1.008
0.536,26.0,6.0,2.75
2.1964,30.0,3.0766233766233766,1.585
4.125,12.0,4.37219730941704,2.269
2.7237,20.0,3.6715686274509802,2.335
7.5953,38.0,6.05,4.348
2.1164,34.0,3.9858823529411764,1.394
3.875,11.0,9.37546468401487,1.981
2.4741,8.0,3.447460595446585,1.857
3.6348,17.0,5.666666666666667,1.645
6.1655,52.0,7.072727272727272,5.00001
4.5938,20.0,5.136792452830188,1.069
1.6389,44.0,4.43859649122807,0.967
5.2452,4.0,5.945010183299389,1.619
1.4125,22.0,4.771739130434782,0.665
3.3125,44.0,5.033519553072626,1.864
2.2661,16.0,5.783050847457627,0.618
2.5679,36.0,4.1913875598086126,1.149
6.1078,2.0,6.570224719101123,2.19
3.5331,30.0,5.539115646258503,1.029
4.0735,35.0,6.137931034482759,2.087
5.0114,18.0,5.810623556581986,3.386
2.6648,39.0,5.598705501618123,1.292
3.5761,43.0,5.4880239520958085,2.567
3.8105,52.0,6.098765432098766,0.876
5.6784,26.0,6.2838283828382835,2.324
1.5489,13.0,5.65,0.574
4.0077,17.0,4.465478841870824,2.29
3.3173,18.0,5.645372645372645,2.184
2.5763,28.0,3.4306451612903226,1.739
1.965,23.0,6.058608058608058,0.654
5.1781,4.0,6.1254752851711025,1.225
3.8036,33.0,4.216494845360825,1.582
2.593,22.0,3.6056105610561056,1.92
4.5491,43.0,5.984848484848484,2.148
5.159,18.0,5.944272445820434,1.448
3.2792,32.0,4.657894736842105,2.205
6.5285,19.0,6.894915254237288,3.004
2.5598,16.0,5.117808219178082,1.202
3.5156,39.0,5.954545454545454,2.189
2.8795,44.0,5.802816901408451,0.77
7.1267,15.0,6.9327217125382266,2.779
2.3087,11.0,5.364518250575468,1.188
2.0577,16.0,5.765060240963855,0.69
2.2788,28.0,4.792626728110599,1.463
3.8355,34.0,4.914798206278027,1.267
5.01,19.0,6.136792452830188,2.638
2.3851,44.0,4.346590909090909,1.941
2.2132,22.0,6.009009009009009,0.892
1.2396,28.0,3.7578125,0.903
2.4717,24.0,4.367851622874807,2.953
3.5313,15.0,4.516913319238901,2.13
3.6417,52.0,4.587131367292225,2.063
2.595,29.0,5.635627530364372,1.042
1.825,52.0,4.863636363636363,1.33
4.2241,20.0,5.630769230769231,1.398
1.7417,46.0,5.286885245901639,1.104
3.9615,36.0,5.964601769911504,1.163
1.8396,44.0,4.775628626692456,0.771
9.2873,26.0,7.772805507745267,4.318
5.1664,32.0,5.825454545454545,1.851
2.067,31.0,4.413566739606127,1.673
3.066,17.0,5.346303501945525,1.026
5.3625,7.0,5.97071129707113,2.189
10.5511,19.0,8.986206896551725,4.831
3.7857,39.0,5.6635071090047395,2.457
3.3699,22.0,23.39660056657224,2.44
5.0206,8.0,6.5,2.61
3.75,37.0,6.257261410788382,2.213
5.1785,17.0,6.16557734204793,2.473
4.4375,13.0,4.548387096774194,1.549
4.0096,35.0,5.4366925064599485,1.65
3.0536,49.0,3.6653061224489796,1.375
2.7361,52.0,6.225,4.5
5.5797,35.0,6.338461538461538,1.981
5.2338,38.0,5.748,3.58
2.5966,14.0,3.950892857142857,1.093
1.6902,41.0,4.3142292490118574,0.615
3.4792,33.0,6.744394618834081,0.946
2.8061,14.0,4.8798076923076925,1.803
7.5898,25.0,7.940119760479042,3.302
3.335,11.0,5.379073756432247,0.697
4.2019,46.0,5.427230046948357,3.521
2.1071,47.0,3.289473684210526,2.089
4.1563,20.0,4.7357357357357355,3.208
11.6471,50.0,8.696682464454977,5.00001
3.2984,21.0,4.357601713062098,3.694
4.4091,36.0,6.22672064777328,3.179
2.0132,35.0,2.6031746031746033,1.984
8.0755,52.0,6.253822629969419,5.00001
8.9248,37.0,6.4630872483221475,5.00001
2.181,52.0,3.6887052341597797,1.388
1.7719,26.0,6.047244094488189,0.825
3.6667,36.0,5.078,5.00001
3.3958,38.0,5.266447368421052,2.5
4.0187,11.0,4.851581508515815,2.356
4.875,40.0,5.181818181818182,1.676
6.8088,20.0,6.737878787878788,2.833
7.0516,37.0,5.375609756097561,5.00001
4.2723,23.0,5.531772575250836,1.931
8.758,30.0,7.338129496402877,5.00001
4.925,22.0,6.730831973898858,1.547
5.0463,52.0,5.793220338983051,4.563
2.5562,42.0,4.161137440758294,3.714
2.2292,32.0,5.261744966442953,0.574
5.0699,25.0,5.293361884368308,2.661
3.3906,48.0,5.732352941176471,1.897
2.9306,40.0,4.635235732009925,2.793
2.1111,14.0,5.253763440860215,1.167
10.0263,52.0,9.625,2.0
1.933,30.0,4.295,1.07
5.0965,19.0,5.973996175908222,2.953
3.8571,34.0,4.626728110599078,1.745
6.7228,52.0,7.433249370277078,4.052
1.962,43.0,4.5576923076923075,0.527
3.9041,36.0,5.098039215686274,3.204
3.9219,37.0,5.953191489361702,4.333
4.2813,39.0,4.647058823529412,2.972
6.8869,6.0,7.382384532760472,2.631
2.8583,19.0,4.100358422939068,1.058
6.359,32.0,6.627329192546584,3.419
2.0077,20.0,4.305194805194805,1.183
2.2141,25.0,4.375757575757576,0.667
6.6188,32.0,6.567368421052632,3.8
2.881,26.0,8.933209647495362,0.798
2.3071,41.0,4.444253859348199,1.464
3.2723,9.0,6.34640522875817,0.978
1.9937,21.0,3.6866485013623977,1.396
3.9688,41.0,5.259786476868327,1.698
4.6771,35.0,6.264845605700713,2.664
3.835,43.0,4.769087523277467,4.186
1.9257,27.0,4.20303605313093,1.353
1.7292,43.0,3.8535353535353534,0.792
3.4455,4.0,4.434782608695652,3.25
1.6728,37.0,5.0,0.554
5.0947,14.0,5.076923076923077,1.527
8.5608,42.0,6.788461538461538,5.00001
3.7619,47.0,4.997361477572559,1.276
1.75,47.0,4.0,0.857
2.6613,26.0,5.19,0.777
3.5508,27.0,5.785,0.991
5.6902,5.0,6.266900790166813,2.432
1.9309,31.0,3.8973029045643153,1.375
3.2625,27.0,5.145907473309609,0.928
2.5859,17.0,4.814634146341463,1.314
3.2067,36.0,5.6413690476190474,1.247
1.2157,36.0,5.024574669187145,0.57
10.1007,30.0,7.843220338983051,5.00001
4.712,19.0,4.246376811594203,2.893
2.5444,35.0,3.3746223564954683,2.361
2.9647,12.0,5.410339256865913,0.888
1.9167,14.0,4.346483704974271,1.563
1.5156,52.0,2.1691842900302114,2.375
3.3187,10.0,5.292391304347826,1.448
7.0546,16.0,7.425925925925926,2.822
4.1812,17.0,4.8076923076923075,0.937
10.5144,8.0,7.981052631578947,3.459
3.6563,18.0,10.447852760736197,1.469
4.4567,27.0,5.626288659793815,1.911
1.6645,20.0,5.671814671814672,0.48
6.6312,31.0,6.791332263242376,3.601
1.4481,25.0,3.4057377049180326,0.517
2.6667,52.0,5.6521739130434785,3.259
9.6047,20.0,8.46788990825688,5.00001
4.6518,17.0,5.811594202898551,1.702
8.0595,17.0,8.18840579710145,4.85
2.5417,50.0,5.964980544747082,1.259
3.1875,44.0,4.012886597938144,1.717
2.3929,16.0,5.327127659574468,0.772
5.3261,38.0,6.267515923566879,3.768
5.8399,16.0,5.589285714285714,2.206
5.2723,40.0,5.1030303030303035,2.183
5.6482,35.0,6.551587301587301,2.948
11.6677,37.0,7.605633802816901,5.00001
1.6597,36.0,3.89010989010989,1.091
3.1728,17.0,6.524271844660194,1.468
5.0976,34.0,4.325997248968363,4.698
4.2006,24.0,5.972222222222222,2.907
3.7014,32.0,4.957746478873239,1.796
2.2411,20.0,3.835570469798658,1.518
2.1964,44.0,4.033333333333333,1.5
3.7292,35.0,5.729970326409496,1.681
5.9289,5.0,6.692852543464262,4.113
1.9362,17.0,4.397831526271894,0.899
2.5523,36.0,3.9307692307692306,1.565
3.1711,44.0,4.033783783783784,2.154
1.9946,52.0,4.475806451612903,1.569
4.8304,27.0,6.27887323943662,2.791
0.8926,10.0,6.0,1.161
6.4288,46.0,6.774683544303797,2.955
2.1875,28.0,4.160714285714286,0.819
4.5357,27.0,5.162079510703364,3.342
4.4063,20.0,5.900560224089636,1.308
3.9464,33.0,5.507518796992481,2.303
